"ts","x","y","z"
3.475868333E-1,-6.314106584E-1,7.941944003E-1,3.786573708E-1
3.576348333E-1,-8.162605762E-1,1.064633846E0,3.151262403E-1
3.676838333E-1,-1.032625675E0,1.073987722E0,2.211384773E-1
3.777318333E-1,-1.219992876E0,1.305981755E0,1.546636522E-1
3.877798333E-1,-1.337067366E0,1.579825044E0,9.083833545E-2
3.978278333E-1,-1.417380095E0,1.789698362E0,-5.280910805E-2
4.078758333E-1,-1.451884747E0,1.903490424E0,-1.682776511E-1
4.179238333E-1,-1.486011386E0,2.000602484E0,-1.636009514E-1
4.279718333E-1,-1.543587565E0,2.016928434E0,-5.641271919E-2
4.380198333E-1,-1.588665485E0,1.913801670E0,1.168422773E-1
4.480678333E-1,-1.652407765E0,1.749184251E0,3.243038654E-1
4.581168333E-1,-1.720809221E0,1.541764736E0,4.899122715E-1
4.681648333E-1,-1.728854418E0,1.574768782E0,5.358906984E-1
4.782128333E-1,-1.771747470E0,1.844942451E0,4.943419099E-1
4.882608333E-1,-1.875063777E0,2.240858555E0,4.231380522E-1
4.983088333E-1,-1.954664707E0,2.817701578E0,3.708273172E-1
5.083568333E-1,-2.013288021E0,3.210245848E0,3.543215990E-1
5.184048333E-1,-2.047468424E0,3.177675724E0,4.231408834E-1
5.284528333E-1,-2.020104408E0,2.948410034E0,5.734372139E-1
5.385008333E-1,-1.986771822E0,2.532393694E0,7.633852959E-1
5.485498333E-1,-1.997201800E0,2.065277576E0,9.883017540E-1
5.585978333E-1,-2.028284311E0,1.754184365E0,1.219261885E0
5.686458333E-1,-2.082269669E0,1.620464563E0,1.395609260E0
5.786938333E-1,-2.100844622E0,1.646647692E0,1.568959594E0
5.887418333E-1,-2.061417103E0,1.713170290E0,1.707492709E0
5.987898333E-1,-1.998424292E0,1.731237173E0,1.795256138E0
6.088378333E-1,-1.927389503E0,1.846674800E0,1.851174235E0
6.188858333E-1,-1.856039524E0,1.911198139E0,1.859630227E0
6.289338333E-1,-1.794229388E0,1.789702415E0,1.833434343E0
6.389828333E-1,-1.742573023E0,1.633922100E0,1.794659734E0
6.490308333E-1,-1.716716051E0,1.381913304E0,1.774767280E0
6.590788333E-1,-1.696183324E0,1.063150525E0,1.783926368E0
6.691268333E-1,-1.672838092E0,7.461027503E-1,1.758825302E0
6.791748333E-1,-1.559519053E0,8.950837255E-1,1.599529266E0
6.892228333E-1,-1.407289863E0,1.296395779E0,1.089516044E0
6.992708333E-1,-1.040351033E0,1.239519358E0,6.603417993E-1
7.093188333E-1,-5.464793444E-1,8.834081292E-1,6.744709015E-1
7.193668333E-1,-1.441513002E-1,5.910242200E-1,8.196861744E-1
7.294158333E-1,2.383849584E-2,4.148974121E-1,7.892614007E-1
7.394638333E-1,6.870177574E-3,2.866049111E-1,6.720120907E-1
7.495118333E-1,-7.470678538E-3,9.724457562E-2,7.210389972E-1
7.595598333E-1,1.232088543E-2,-2.283396125E-1,8.475126028E-1
7.696078333E-1,2.764498070E-2,-5.084154606E-1,1.046060562E0
7.796558333E-1,6.389980763E-2,-6.987249851E-1,1.204189897E0
7.897038333E-1,1.051886603E-1,-7.366068363E-1,1.292888284E0
7.997518333E-1,5.096827075E-2,-6.606510878E-1,1.209663868E0
8.098008333E-1,-8.864261955E-2,-4.749028087E-1,1.096781015E0
8.198488333E-1,-2.111521959E-1,-2.873730958E-1,1.044887781E0
8.298968333E-1,-2.899005711E-1,-2.230159789E-1,9.710316062E-1
8.399448333E-1,-2.828615606E-1,-1.824259460E-1,9.853428602E-1
8.499928333E-1,-2.287996709E-1,-1.101680100E-1,1.053418279E0
8.600408333E-1,-2.060476243E-1,-8.804513514E-2,1.016268253E0
8.700888333E-1,-2.414524853E-1,-1.126433723E-2,9.088272452E-1
8.801368333E-1,-2.309253365E-1,-2.474200539E-2,7.839596868E-1
8.901848333E-1,-1.641958356E-1,-1.077596545E-1,6.370682120E-1
9.002338333E-1,-2.138282172E-2,-2.175775468E-1,6.539068818E-1
9.102818333E-1,1.631079167E-1,-2.934786975E-1,6.736733913E-1
9.203298333E-1,2.545645833E-1,-2.838116884E-1,5.229692459E-1
9.303778333E-1,2.617013156E-1,-1.664001197E-1,3.682941794E-1
9.404258333E-1,2.395295799E-1,-6.372752786E-2,3.170595169E-1
9.504738333E-1,1.670465916E-1,3.092255071E-2,2.070683092E-1
9.605218333E-1,1.167022735E-1,1.330771595E-1,1.669662446E-1
9.705698333E-1,1.526895761E-1,1.766177118E-1,3.632633388E-1
9.806178333E-1,2.577046752E-1,1.100708842E-1,4.291789830E-1
9.906668333E-1,3.030117154E-1,1.932978630E-1,3.027102649E-1
1.000714833E0,2.618465126E-1,3.602679372E-1,2.423303425E-1
1.010762833E0,1.644358039E-1,4.293383658E-1,1.829040349E-1
1.020810833E0,2.982340194E-2,4.527472854E-1,1.074422970E-1
1.030858833E0,-7.687002420E-2,4.346574843E-1,3.596678749E-2
1.040906833E0,-5.472600460E-2,2.874816656E-1,2.295847237E-2
1.050954833E0,4.037681222E-2,2.192147225E-1,-2.228638856E-3
1.061002833E0,1.027799100E-1,2.591283023E-1,-9.905006737E-2
1.071050833E0,1.407147795E-1,3.015631139E-1,-1.729067117E-1
1.081099833E0,1.856577098E-1,3.759289384E-1,-1.905405074E-1
1.091147833E0,2.213427275E-1,4.690599442E-1,-2.271088958E-1
1.101195833E0,2.661043406E-1,4.342830777E-1,-1.955566257E-1
1.111243500E0,3.219843805E-1,3.897281289E-1,-1.352147311E-1
1.121291500E0,3.375227153E-1,4.773759246E-1,-1.237428710E-1
1.131339500E0,3.403949440E-1,5.873745680E-1,-1.556408852E-1
1.141387500E0,3.778835535E-1,6.476278305E-1,-1.926373541E-1
1.151435500E0,3.617501259E-1,6.505469680E-1,-2.690045834E-1
1.161483500E0,4.014255106E-1,5.247272253E-1,-2.634086907E-1
1.171532500E0,5.375759006E-1,1.728275120E-1,-1.846254617E-1
1.181580500E0,6.842731833E-1,-1.646973044E-1,2.406804077E-2
1.191628500E0,7.269389033E-1,-2.208804190E-1,2.411369830E-1
1.201676500E0,6.248744726E-1,-1.246801019E-1,6.091870666E-1
1.211724500E0,4.673349261E-1,2.785910666E-2,7.811337709E-1
1.221772500E0,3.376911581E-1,2.908449769E-1,6.659322977E-1
1.231820500E0,4.157550633E-1,-2.836129963E-1,6.534895301E-1
1.241868500E0,4.468200207E-1,-9.806112647E-1,5.816133618E-1
1.251916500E0,4.483705163E-1,-1.303636670E0,4.831871390E-1
1.261965500E0,2.606334686E-1,-1.040719867E0,4.895824194E-1
1.272013500E0,1.988857090E-1,-6.141073108E-1,7.003841400E-1
1.282061500E0,2.497005761E-1,-2.145873308E-1,7.685693502E-1
1.292109500E0,1.091781911E-2,-9.785778821E-2,5.827236176E-1
1.302157500E0,-2.424587607E-1,-2.395217121E-1,4.070941210E-1
1.312205500E0,-2.423362434E-1,-3.619373441E-1,3.711752594E-1
1.322253500E0,-1.573794484E-1,-3.724534214E-1,4.472283125E-1
1.332301500E0,-1.466253400E-1,-2.839685678E-1,4.925856888E-1
1.342349500E0,-1.023343801E-1,-2.370870560E-1,4.249616265E-1
1.352398500E0,-1.351399869E-1,-3.213153780E-1,4.786626995E-1
1.362446500E0,-1.141293943E-1,-6.128771901E-1,5.500925779E-1
1.372494500E0,-8.909381926E-2,-6.450545788E-1,5.126344562E-1
1.382542500E0,-1.490980536E-1,-6.514682174E-1,4.379239380E-1
1.392590500E0,-1.405602247E-1,-7.550814748E-1,4.343531728E-1
1.402638500E0,-1.131378487E-2,-7.354243994E-1,4.798419774E-1
1.412686500E0,1.138382778E-1,-6.360466480E-1,5.176200271E-1
1.422734500E0,1.676319093E-1,-5.572839379E-1,5.866621137E-1
1.432782500E0,2.269277275E-1,-4.853141606E-1,6.211151481E-1
1.442831500E0,2.536009848E-1,-3.890137076E-1,5.487385988E-1
1.452879500E0,1.875889599E-1,-3.555188775E-1,5.116250515E-1
1.462927500E0,1.409120560E-1,-3.182913363E-1,3.987993896E-1
1.472975500E0,1.304514259E-1,-1.834765375E-1,2.559072375E-1
1.483023500E0,1.087060794E-1,-1.040440518E-3,2.188172340E-1
1.493071500E0,6.300463527E-2,1.520247310E-1,1.702856421E-1
1.503119500E0,-4.872243851E-3,3.933428526E-1,3.019047342E-2
1.513167500E0,-1.288530380E-1,6.377483010E-1,-8.819635212E-2
1.523216500E0,-2.012021840E-1,7.373422980E-1,-5.683942512E-2
1.533264500E0,-1.820055842E-1,7.115748525E-1,-3.261078522E-2
1.543312500E0,-7.931954414E-2,6.235771179E-1,-5.033858120E-2
1.553360500E0,2.087976411E-2,5.066356063E-1,-1.977933757E-2
1.563408500E0,1.611725241E-1,4.651073217E-1,-3.149521723E-2
1.573456500E0,2.828185260E-1,4.620878100E-1,-6.287258118E-2
1.583504500E0,3.330615461E-1,4.319533408E-1,-1.931236358E-3
1.593552500E0,3.286641240E-1,3.632970750E-1,3.888250515E-2
1.603600500E0,2.576807737E-1,2.744039297E-1,2.159154415E-2
1.613648500E0,1.178925261E-1,2.352844924E-1,1.435600314E-2
1.623697500E0,3.636821872E-3,1.321897954E-1,6.035743654E-2
1.633745500E0,-3.477075323E-2,2.816379629E-2,5.994065106E-2
1.643793500E0,-6.616979092E-2,-2.222776599E-2,-4.399896413E-2
1.653841500E0,-7.223780453E-2,4.624929652E-2,-4.683363438E-2
1.663889500E0,-9.307108074E-2,5.154209211E-2,-4.726090655E-2
1.673937500E0,-8.548426628E-2,4.176855832E-2,-5.468713120E-2
1.683985500E0,-6.019996479E-2,9.637495503E-3,-3.711834177E-2
1.694033500E0,-5.062057450E-2,-1.000900641E-1,-5.042509362E-2
1.704081500E0,-9.615215659E-2,-1.251485199E-1,-1.866531521E-1
1.714130500E0,-4.442424700E-2,-1.135493815E-1,-2.560684383E-1
1.724178500E0,-6.098436564E-2,-1.249487922E-1,-2.599134445E-1
1.734226500E0,-6.286322325E-2,-1.129954606E-1,-2.556467950E-1
1.744274500E0,-6.090294197E-2,-7.361260802E-2,-1.759804785E-1
1.754322500E0,-3.413337842E-2,-4.342274368E-2,-3.850491717E-2
1.764370500E0,-3.702554386E-4,3.428426757E-2,-4.787591100E-2
1.774418500E0,2.386823855E-2,3.161202073E-1,-6.601443887E-2
1.784466500E0,4.102884978E-2,3.831327856E-1,-3.848933056E-2
1.794514500E0,6.766737998E-2,3.493082523E-1,-4.904557019E-2
1.804563500E0,1.009787023E-1,2.888752520E-1,-1.268533915E-1
1.814611500E0,1.646210700E-1,1.597489864E-1,-4.191693664E-2
1.824659500E0,1.273580939E-1,-2.679826505E-2,6.040479615E-2
1.834707500E0,1.380493492E-1,-2.929977328E-2,1.207188237E-2
1.844755500E0,1.523680091E-1,9.209724516E-2,-6.634793431E-2
1.854803500E0,1.114008650E-1,2.049723864E-1,-1.032188684E-1
1.864851500E0,1.532834917E-1,3.255973160E-1,-2.874440253E-1
1.874899500E0,1.716803461E-1,3.971066475E-1,-3.765704632E-1
1.884947500E0,1.976780146E-1,3.520454466E-1,-4.398068488E-1
1.894996500E0,1.766779125E-1,2.005475312E-1,-4.945111275E-1
1.905044500E0,3.101302497E-2,6.346851587E-2,-5.769616365E-1
1.915092500E0,4.319361411E-3,-6.596802920E-2,-5.498482585E-1
1.925140500E0,-4.559643567E-2,-9.649825096E-2,-5.203323364E-1
1.935188500E0,-3.096849099E-2,-8.864112943E-2,-5.296400785E-1
1.945236500E0,8.132640272E-3,-1.185973883E-1,-5.173615813E-1
1.955284500E0,1.365830302E-1,-2.169359475E-1,-4.763731062E-1
1.965332500E0,1.593398750E-1,-2.744552195E-1,-3.847891092E-1
1.975380500E0,1.010041311E-1,-3.656421006E-1,-3.492753208E-1
1.985429500E0,9.747660905E-2,-3.917788565E-1,-2.643190324E-1
1.995477500E0,-1.765717380E-2,-3.869119287E-1,-2.253588438E-1
2.005525500E0,-2.753648534E-2,-2.918630466E-2,-2.711518109E-1
2.015573500E0,-4.061181098E-2,2.756479084E-1,-2.824628055E-1
2.025621500E0,-4.871191457E-2,3.704894185E-1,-3.144446313E-1
2.035669500E0,-7.742904872E-2,3.230854273E-1,-3.146121204E-1
2.045717500E0,-1.072615087E-1,1.351722926E-1,-2.078904063E-1
2.055765500E0,-1.632235795E-1,-9.631180018E-2,-6.649919599E-2
2.065813500E0,-2.086220086E-1,-1.712076217E-1,3.888292238E-2
2.075862500E0,-2.679138184E-1,-1.460591257E-1,1.390566528E-1
2.085910500E0,-3.104254901E-1,-1.897631884E-1,6.457052380E-2
2.095958500E0,-2.677158415E-1,-1.171851233E-1,-5.842784047E-2
2.106007333E0,-2.253976315E-1,-1.634748727E-1,-1.128527373E-1
2.116055333E0,-2.881355882E-1,-3.099420667E-1,-1.252284497E-1
2.126103333E0,-3.574798107E-1,-5.687009096E-1,-2.138452828E-1
2.136151333E0,-4.403783977E-1,-8.925346732E-1,-2.395644933E-1
2.146199333E0,-5.603834987E-1,-1.208644152E0,-2.371688634E-1
2.156247333E0,-6.535973549E-1,-1.481670856E0,-2.371334434E-1
2.166296333E0,-6.907129288E-1,-1.627616167E0,-2.413685173E-1
2.176344333E0,-6.700289249E-1,-1.430442810E0,-3.063986301E-1
2.186392333E0,-6.495591998E-1,-1.179421306E0,-3.423831761E-1
2.196440333E0,-5.546752810E-1,-1.023051143E0,-3.238931298E-1
2.206488333E0,-4.430194795E-1,-9.229892492E-1,-2.604857087E-1
2.216536333E0,-3.676410913E-1,-8.440281153E-1,-1.711393148E-1
2.226584333E0,-2.632227242E-1,-7.698292136E-1,-9.685729444E-2
2.236632333E0,-1.632652283E-1,-7.356078625E-1,-2.657620795E-2
2.246680333E0,-8.571119606E-2,-6.560747027E-1,5.804889277E-2
2.256728333E0,-5.675757304E-2,-4.711778164E-1,1.003350914E-1
2.266777333E0,-8.795994520E-2,-2.412351966E-1,2.570057809E-1
2.276825333E0,-1.225293726E-1,-1.633944511E-1,2.822328508E-1
2.286873333E0,-1.110183224E-1,-1.308879256E-1,2.379226238E-1
2.296921333E0,-1.339236349E-1,-2.715425193E-1,1.066892371E-1
2.306969333E0,-1.780353338E-1,-3.100725710E-1,-1.232804265E-3
2.317017333E0,-2.001225203E-1,-4.198983908E-1,-3.804248199E-2
2.327065333E0,-1.761255711E-1,-4.119843245E-1,6.336994469E-3
2.337113333E0,-1.244487986E-1,-2.872999012E-1,7.666388154E-2
2.347161333E0,-4.303088039E-2,-1.916889250E-1,8.663111925E-2
2.357210333E0,3.026623651E-2,-7.991285622E-2,1.129178554E-1
2.367258333E0,4.792495072E-2,-6.497733295E-2,1.591262072E-1
2.377306333E0,2.155566216E-2,-1.398004293E-1,2.186688930E-1
2.387354333E0,-2.456984669E-2,-8.990876377E-2,2.596676052E-1
2.397402333E0,-1.478646044E-2,-4.253086075E-2,1.550783515E-1
2.407450333E0,4.901024513E-3,-5.869280174E-2,-4.690543748E-3
2.417498333E0,4.519119114E-2,-3.926557302E-2,-9.086564183E-2
2.427546333E0,1.574207693E-1,5.241935253E-1,1.388523877E-1
2.437594333E0,1.863224506E-1,9.446347356E-1,3.120822310E-1
2.447643333E0,2.117086947E-1,1.302252531E0,4.444282353E-1
2.457691333E0,-5.647603888E-3,9.305423498E-1,-1.388343610E-2
2.467739333E0,-2.800200693E-2,9.104059339E-1,-2.837989032E-1
2.477787333E0,4.342477024E-2,1.266948342E0,-2.531177104E-1
2.487835333E0,1.209188029E-1,1.478669405E0,-2.710835040E-1
2.497883333E0,2.513963878E-1,1.708282828E0,-2.954944596E-2
2.507931333E0,1.484095156E-1,1.227713346E0,1.612095907E-2
2.517979333E0,1.520465910E-1,1.220025539E0,2.306321859E-1
2.528027333E0,1.695442051E-1,1.495146155E0,7.117958069E-1
2.538076333E0,-7.959481329E-3,1.366196156E0,1.078118086E0
2.548124333E0,-2.091738582E-1,9.423723817E-1,1.299579501E0
2.558172333E0,-1.868291348E-1,8.451238871E-1,7.926534414E-1
2.568220333E0,-4.984135181E-2,7.942910790E-1,4.951614738E-1
2.578268333E0,1.473571956E-1,1.113368154E0,8.899904788E-2
2.588316333E0,2.326672971E-1,1.184407949E0,-1.344806403E-1
2.598364333E0,7.826228440E-2,7.589184046E-1,-2.134431005E-1
2.608412333E0,-4.483972862E-2,2.647542357E-1,-2.339539379E-1
2.618460333E0,-1.058101356E-1,2.343856357E-2,-1.478976160E-1
2.628509333E0,-1.125399470E-1,-9.671340883E-2,-1.909862086E-2
2.638557333E0,-7.073523849E-2,-1.865919083E-1,6.069341674E-2
2.648605333E0,-3.525145352E-2,-8.924645185E-2,2.324892581E-1
2.658653333E0,-7.011756301E-2,-1.718150973E-1,2.559745908E-1
2.668701333E0,-2.164651901E-1,-4.262473583E-1,1.791098714E-1
2.678749333E0,-4.485916197E-1,-6.720992327E-1,1.842873245E-1
2.688797333E0,-4.535459578E-1,-4.855676889E-1,9.230938554E-2
2.698845333E0,-1.934509724E-1,1.351917088E-1,3.686211258E-2
2.708893333E0,-7.359754294E-2,7.926399261E-2,9.960218519E-2
2.718941333E0,-1.408074647E-1,-2.229525894E-1,1.753456891E-1
2.728990333E0,-2.164954841E-1,-3.016018569E-1,1.971274912E-1
2.739038333E0,-2.531746924E-1,-2.267941833E-1,2.518197894E-1
2.749086333E0,-3.084535003E-1,-1.518286392E-2,3.074690998E-1
2.759134333E0,-2.700986564E-1,8.854828775E-3,3.150013387E-1
2.769182333E0,-3.616463840E-1,2.042179462E-3,3.480639160E-1
2.779230333E0,-4.000843167E-1,-1.097211093E-1,2.689874768E-1
2.789278333E0,-4.042764008E-1,-4.631233513E-1,2.145182490E-1
2.799326333E0,-5.415509343E-1,-3.063891530E-1,-2.078644335E-1
2.809374333E0,-5.171918273E-1,-2.365546487E-2,-1.802571118E-1
2.819423333E0,-3.231203556E-1,7.359918207E-2,-8.412632346E-2
2.829471333E0,1.033428386E-1,3.023895025E-1,-2.471234202E-1
2.839519333E0,2.395427525E-1,3.044888675E-1,-2.414234579E-1
2.849567333E0,6.412247568E-2,1.720687598E-1,-1.025803164E-1
2.859615333E0,1.175780874E-2,7.664451003E-2,5.939233117E-3
2.869663333E0,-1.055415440E-2,2.328026891E-1,1.275277138E-1
2.879711333E0,5.797164515E-2,5.128524899E-1,1.498796195E-1
2.889759333E0,1.058812588E-1,6.390945315E-1,1.053659990E-1
2.899807333E0,7.920970023E-2,5.353737473E-1,7.910696417E-2
2.909856333E0,1.938621700E-2,3.637439311E-1,3.702331334E-2
2.919904333E0,-2.065840736E-2,1.284318417E-1,-2.831707336E-2
2.929952333E0,-4.953186586E-2,-1.334714051E-2,-1.027106121E-1
2.940000333E0,-3.935885150E-3,-8.832549676E-3,-1.479654461E-1
2.950048333E0,-1.940204203E-2,4.130331054E-2,-1.547489762E-1
2.960096333E0,-2.199382894E-2,1.298821718E-1,-1.409114599E-1
2.970144333E0,-9.409821033E-2,1.354897469E-1,-1.037825719E-1
2.980192333E0,-1.625395864E-1,2.987050414E-1,-1.012725383E-1
2.990240333E0,-1.860997081E-1,3.910330832E-1,-1.071520075E-1
3.000289333E0,-1.661483645E-1,4.586536884E-1,-1.106735021E-1
3.010337333E0,-8.477696031E-2,4.308795631E-1,-1.226670966E-1
3.020385333E0,-5.754879862E-2,3.472579122E-1,-1.301782727E-1
3.030433333E0,-2.160244808E-2,2.680325508E-1,-1.224071831E-1
3.040481333E0,-3.521706164E-2,2.078595012E-1,-7.438585907E-2
3.050529333E0,-6.607977301E-2,5.295784026E-2,-7.070855796E-2
3.060577333E0,-8.825618029E-2,2.462100796E-2,-4.419545084E-2
3.070625333E0,-1.227996126E-1,-1.832382567E-2,-1.059690863E-2
3.080673333E0,-1.885956675E-1,-1.421581507E-1,-1.404570229E-2
3.090721333E0,-2.056235969E-1,-5.784033984E-2,-6.746128947E-2
3.100770333E0,-1.923213750E-1,-4.833764583E-2,-1.265011728E-1
3.110817583E0,-1.583379209E-1,-1.289571226E-1,-1.535310149E-1
3.120865583E0,-1.426516324E-1,-2.365666777E-1,-2.108036280E-1
3.130913583E0,-1.762115806E-1,-2.290405780E-1,-1.288602352E-1
3.140961583E0,-2.117083222E-1,-2.566786110E-1,3.900253028E-2
3.151009583E0,-2.144840360E-1,-3.238789141E-1,2.267901748E-1
3.161057583E0,-2.120701522E-1,-3.969275653E-1,3.494793475E-1
3.171105583E0,-1.991441846E-1,-4.187098145E-1,3.865770698E-1
3.181153583E0,-1.423197985E-1,-3.308798373E-1,3.173330128E-1
3.191202583E0,-9.566150606E-2,-2.202230990E-1,2.029818147E-1
3.201250583E0,-5.996335763E-3,-8.521416038E-2,1.536675245E-1
3.211298583E0,1.038966626E-1,-1.575868726E-1,2.389019132E-1
3.221346583E0,4.934766516E-2,-1.159331650E-1,6.732483953E-2
3.231394583E0,-4.633914307E-2,-3.672801852E-1,1.623803973E-1
3.241442583E0,8.067020029E-2,-2.437023222E-1,3.614070266E-2
3.251490583E0,1.464473307E-1,-1.174080148E-1,2.665635757E-2
3.261538583E0,-3.801091388E-2,-1.550294310E-1,1.346334219E-1
3.271586583E0,-1.387912333E-1,-3.443306684E-1,1.495195329E-1
3.281634583E0,-1.597761363E-1,-3.750499785E-1,2.393476963E-1
3.291683583E0,-1.857784986E-1,-4.284689724E-1,2.338728011E-1
3.301731583E0,-1.687595695E-1,-5.207448602E-1,3.002392948E-1
3.311779583E0,-8.797182888E-2,-5.258415937E-1,2.767926455E-1
3.321827583E0,-9.633921087E-2,-6.873815060E-1,7.110872120E-2
3.331875583E0,-2.298641652E-1,-8.058399558E-1,2.216389403E-2
3.341923583E0,-2.002229095E-1,-6.417029500E-1,3.635987639E-2
3.351971583E0,-1.475322098E-1,-4.704388082E-1,1.324306708E-2
3.362019583E0,-1.561478078E-1,-4.813750684E-1,-1.361547038E-5
3.372067583E0,-1.178304031E-1,-4.270031750E-1,2.129639313E-2
3.382116583E0,-1.385220885E-1,-1.173281446E-1,6.129958667E-3
3.392164583E0,-1.033328399E-1,-5.376514047E-2,4.911836609E-2
3.402212583E0,-1.082487702E-1,-1.091551632E-1,7.806240022E-2
3.412260583E0,-9.009541571E-2,-1.426827759E-1,1.926427037E-1
3.422308583E0,-6.571603566E-2,1.265140772E-1,4.172590077E-1
3.432356583E0,-1.724046841E-2,1.310374439E-1,2.537944019E-1
3.442404583E0,7.983129472E-3,-4.723189026E-2,7.471118122E-2
3.452452583E0,-4.913480952E-2,-1.048557758E-1,1.644853204E-1
3.462500583E0,-1.167833656E-1,-1.227729917E-1,2.300363630E-1
3.472548583E0,-9.090903401E-2,-1.235205233E-1,1.558579355E-1
3.482597583E0,-6.617067009E-2,-7.908301800E-2,1.944274306E-1
3.492645583E0,-8.617908508E-2,-9.584709257E-2,2.383673787E-1
3.502693583E0,-9.431983531E-2,-6.660079211E-2,2.400201410E-1
3.512741583E0,-1.135967150E-1,-2.647786401E-2,2.270969152E-1
3.522789583E0,-1.142862067E-1,5.100567359E-3,1.528234780E-1
3.532837583E0,-1.010268703E-1,6.572904438E-2,7.599099725E-2
3.542885583E0,-6.837518513E-2,5.469583720E-2,8.488653228E-3
3.552933583E0,-4.975994676E-2,8.544520289E-2,-4.948295187E-3
3.562981583E0,-2.319704555E-2,1.333690584E-1,-4.237183183E-2
3.573030583E0,1.347343624E-2,1.514559239E-1,-7.374006510E-2
3.583078583E0,-1.491958834E-2,1.473266929E-1,-7.346788794E-2
3.593126583E0,-5.853438750E-2,5.300312489E-2,-2.948661894E-2
3.603174583E0,-9.556511045E-2,-6.001051515E-2,-5.827362649E-3
3.613222583E0,-1.412410438E-1,-1.703844219E-1,2.547360398E-2
3.623270583E0,-1.741025895E-1,-2.182214558E-1,2.176408656E-2
3.633318583E0,-2.051887512E-1,-2.752522230E-1,5.322526768E-2
3.643366583E0,-2.258005589E-1,-3.981371522E-1,8.153067529E-2
3.653414583E0,-2.121672630E-1,-4.207615256E-1,7.457891107E-2
3.663462583E0,-1.616577506E-1,-3.463267088E-1,6.614974141E-2
3.673511583E0,-1.013591066E-1,-2.342100441E-1,6.436229497E-2
3.683559583E0,-5.011855066E-2,-1.684643179E-1,7.587673515E-2
3.693607583E0,-2.329463325E-2,-5.585360527E-2,2.709093504E-2
3.703655583E0,-3.757290542E-2,1.297495365E-1,-1.816877862E-3
3.713703583E0,-7.978434861E-2,1.265378147E-1,-3.422117978E-2
3.723751583E0,-1.146605760E-1,4.137338325E-2,-9.997569770E-2
3.733799583E0,-1.777458489E-1,-2.679557726E-2,3.176962212E-2
3.743847583E0,-2.044424415E-1,-8.393076807E-2,7.234716322E-3
3.753895583E0,-2.080532312E-1,-8.742084354E-2,-6.724545360E-2
3.763943583E0,-1.859633774E-1,1.261083409E-3,-1.208846085E-2
3.773992583E0,-1.513823122E-1,1.728717387E-1,7.160874084E-3
3.784040583E0,-7.694081962E-2,2.530373931E-1,7.749699056E-3
3.794088583E0,-9.529912472E-2,3.259518445E-1,3.706018627E-2
3.804136583E0,-1.427646428E-1,3.114631772E-1,7.574686408E-2
3.814184583E0,-4.612245858E-1,2.324697971E-1,1.090635657E-1
3.824232583E0,-5.124979019E-1,3.705609590E-2,1.916497946E-1
3.834280583E0,-4.939955473E-1,-4.814533144E-2,2.098259479E-1
3.844328583E0,-3.936873078E-1,-1.626229137E-1,2.122992277E-1
3.854376583E0,-3.108054996E-1,-1.532909274E-1,1.300167590E-1
3.864424583E0,-2.065590024E-1,-1.102369279E-1,1.091399714E-1
3.874473583E0,-7.900186628E-2,9.591621161E-2,1.320201606E-1
3.884521583E0,-5.457340740E-3,2.471533865E-1,1.172830313E-1
3.894569583E0,-3.454879671E-2,1.487410069E-2,1.057698503E-1
3.904617583E0,-6.260706484E-2,-2.152022421E-1,6.297551841E-2
3.914665583E0,-7.830592990E-2,-2.501194477E-1,5.077238008E-2
3.924713583E0,-1.173353568E-1,-1.555402279E-1,3.706642240E-2
3.934761583E0,-8.995176107E-2,-1.276183277E-1,2.321204729E-2
3.944809583E0,-3.967500478E-2,-2.227213979E-1,3.859713301E-2
3.954857583E0,-4.670660570E-2,-3.275910914E-1,3.365034610E-2
3.964906583E0,-7.492013276E-2,-5.340348482E-1,-3.862225264E-2
3.974954583E0,-1.067807078E-1,-5.501589179E-1,-1.008725017E-1
3.985002583E0,-8.059384674E-2,-2.962275743E-1,-1.128197089E-1
3.995050583E0,-2.757688798E-2,7.996683568E-2,-1.065852046E-1
4.005098583E0,3.033328243E-2,2.118217945E-1,-7.493859529E-2
4.015146583E0,7.455724478E-2,3.608098924E-1,-1.205213182E-2
4.025194583E0,1.949337274E-1,4.202181101E-1,1.847615987E-1
4.035242583E0,3.825725242E-2,5.447413921E-1,1.079761423E-2
4.045290583E0,-4.703980312E-2,4.827795327E-1,-1.168769896E-1
4.055338583E0,-3.731777519E-2,4.714805186E-1,-1.562696695E-2
4.065387583E0,-2.128820680E-2,3.855762780E-1,-2.945569530E-2
4.082896208E0,-1.214731671E-2,-3.616984561E-2,1.489913091E-2
4.092944208E0,-1.015828270E-2,-3.333945572E-2,1.374965254E-2
4.102992208E0,-6.072460674E-3,-2.641204372E-2,7.749550976E-3
4.113040208E0,-6.879610475E-3,-2.109855972E-2,3.759004176E-3
4.123088208E0,-7.596799638E-3,-1.721034572E-2,9.622219019E-3
4.133136208E0,-9.734519757E-3,-1.756587625E-2,1.015964523E-2
4.143184208E0,-1.539320406E-2,-1.081289910E-2,1.024246961E-2
4.153232208E0,-9.894035757E-3,-8.057661355E-3,9.519139305E-3
4.163280208E0,-9.184038267E-3,-1.071363129E-2,7.219764870E-3
4.173329250E0,-5.861191079E-3,-4.152858630E-3,1.529254951E-4
4.183377250E0,-5.706728436E-3,1.768946648E-3,-2.908910858E-3
4.193425250E0,-3.800703911E-3,2.724221908E-3,-5.737454165E-3
